EmailID,Type,Sender,Subject,Body,Link,LinkText,sender_mismatch,request_credentials,subject_suspecious,urgent,offer,link_mismatch
58,phishing,sarah@gmail.com,Your family needs help.,"Hello, My name is Sarah, you may not remember me but we met at your wedding. I am the sister and law of your wifes brother. I had an emergency medical cost and need some help getting babysitters while I'm in the hospital. Can you send me $500 dollars? I will be able to pay it back as soon as I have my operations. Love, Your step sister -Sarah Hardwick",none,none,0,1,1,1,0,0
59,phishing,account@it.amazon.com,Your Amazon account has been suspended!,"To our most important customer, Oh no! It seems we have encountered a problem and you have not verified your information. Please, verify your AWS account by Friday to be able to use your account. We were unable to validate important details about your Amazon Web Services (AWS) Account. We wanted to let you know how much we value you as a customer and we want to help you re-establish your account. We know how valuable your time is, but if you are able to take a few moments to verify your payment information, please do so by visiting the following link: Update Your Payment Method In just a few easy clicks, you will be able to access your account to it's full potential. Again, we are so very sorry for this inconvenience. We hope to be able to provide you with the best service possible. Please check your e-mail in the following days for a follow-up. This email will provide a link that will give you a $10 gift card as our way of saying sorry. If you need to contact us for help with this issue, please use the link above to send us a message. Sincerely, Joan Smith Amazon IT Team Conditions of Use Privacy Notice 1996-2022, Amazon.com, Inc. or its affiliates 11/10/2022 Ref: Account Details Account #108-4596473-8009841",http://Amazon-Security.html,Update Your Payment Method,1,1,1,1,0,1
60,phishing,ryan@yahoo.com,Internship Application,"To Whom It May Concern: I possess a Master's Degree in Accounting, and am currently in the process of completing my CPA qualifications. I also have advanced experience in Microsoft Access, Excel, Word and Powerpoint, QuickBooks, and other accounting software. I believe that I could be a major asset to your company. Please take the time to look through my qualifications: My CV I thank you for your time and hope that you will consider me for a position. Best, Ryan Walters",https://gmail.com/myemail,My CV,0,0,0,0,0,1
61,phishing,security@my.gmail.com,IMPORTANT INFORMATION CONCERNING USER,"User, I regret to inform you that your email account information has been hacked. This is a result of a recent hacker attack on our servers. Please reset your password at this link in order to prevent future data loss. passwordreset.org We apologize for the inconvenience. Paul Atkins Google Support",https://gmail1.com/myemail,passwordreset.org,1,1,0,1,0,1
62,phishing,customer@usa.insurance.com,Cancellation of Policy,"Dear Mr. Smith, USA insurance has been notified of your insurance policy cancellation. This cancellation will be processed in three business days. If you did not request this cancellation please follow the link to begin the reinstatement process. Failure to do so will result in the cancellation of the policy . Do Not Cancel Request We appreciate your business, Sincerely, USA Insurance Customer Retention Department",http://www.g00gle.com,Do Not Cancel Request,0,0,0,1,0,1
63,phishing,prize@shopper.com,New Business Contest!,"Dear Mr. Smith, Congratuations! You have been selected to receive a cash prize! As a new business in your community we have held a sweepstakes and you are our lucky winner. To claim your prize please provide us with your information. You may provide this using the link below: Reward Recipient Information Failure to do so by 02/01/2023 will result in the forfeiture of the cash prize. Thank you and hope to see you in our store soon! Sincerely, Your local Family Shopper Store",http://www.googlereward.com,Reward Recipient Information,0,1,0,0,1,1
64,phishing,account@usaa.bank.com,Incoming Payment,"Dear Sir or Madam: We are required by law to contact you with the following information. You account is in need of prompt attention. With one click you will be able to update your account and continue using our simple, no risk website to continue with all your business needs. We encourage you to do this as quickly as possible. Without further action on your part, we will find it necessary to close this account. Please click this sentence Thank you for banking with us. Sincerely, USAA Bank",http://www.yourbank.com,Please click this sentence,0,1,0,1,0,1
65,phishing,david@gmail.com,"Hey Ashley, How it goes?","Hey Ashley, I hope all is well with the fam. Things aren't looking to bright as they use to up here for me. College just isn't what it seemed. I'm falling on hard times. Do you think you could help me out? I just want to come home for the holidays and be with you guys. What do yo say?",none,none,0,1,0,0,0,0
66,phishing,service@huntingtonnationalpark.com,Huntington Bank,"Dear Customer, Your debit card has been blocked due to usage in foreign countries, please get in touch with us to let us know if you allowed these transactions or not. http://huntingtonnationalbankproblems Thank you, Huntington National Bank",http://huntingtonnationalbankproblems,http://huntingtonnationalbankproblems,1,0,0,1,0,1
67,phishing,account@vzwdata.com,Verizon Wireless,YOU ARE OVER YOUR DATA BY 5GB. PLEASE CONTACT US IMMEDIATELY TO RESOLVE THIS ISSUE! http://vzwdata,http://vzwdata,http://vzwdata,1,0,0,1,0,1
68,phishing,offer@jpmorgan.chase.com,New 30 Year Fixed Term Mortgage,"Dear Loyal Customer: JP Morgan Chase Bank is offering a brand new 30 Year Fixed Term Jumbo Loan with rates starting from 1.05% to qualified customers looking to purchase a house or to refinance. Your account meets the minimum requirements for this rate! To see if you qualify, or to talk to a JP Morgan Chase Bank loan specialist, please click the link below. https://chaseonline.com/promotional/30YearJumbo/qualification.aspx We look forward to serving all of your financial needs. Sincerely, JP Morgan Chase Bank, N.A. Chase Privacy Operations, P.O. Box 659752, San Antonio, TX 78265-9752. 2022 JPMorgan Chase & Co.",http://Chase-Security.html,https://chaseonline.com/promotional/30YearJumbo/qualification.aspx,1,0,0,0,1,1
69,phishing,support@secure.paypal.com,Account verification required.,"Dear Customer We have detected an attempt to access your account from an unknown source. You need to verify your identity in order to continue using your PayPal account. If we do not get this verification within a week we may have to suspend your account. Please follow the link below and follow the instructions. PayPal Verification. Thank you, Customer Support",PayPal-Security.html,PayPal Verification,1,1,1,1,0,1
70,phishing,docs@google.docs.com,Google Docs File,Someone has shared a Google Docs file with you. Please click now to visit the file.,http://google,now,1,0,0,0,0,1
71,phishing,account@w2.delivery.com,Clemson Univeristy Paperless W2 Program,"Dear: Account Owner, Our records indicate that you are enrolled in the Clemson University paperless W2 Program. As a result, you do not receive a paper W2 but instead receive e-mail notification that your online W2 (i.e. ""paperless W2"") is prepared and ready for viewing. â€‹â€‹ Your W2 is ready for viewing under Employee Self-Service . Please login at the following link: Paperless W2 If you have trouble logging in to Employee Self-Service at the link above, please contact your Payroll Department for support. If you would like to un-enroll in the Paperless W2 Program, please login to Employee Self Service at the link above and go to the W2 Delivery Choice webpage and follow the instructions. Thank You and have a blessed day,",http://googlee,Paperless W2,0,1,0,0,0,1
